000	YAL004W	-
000	YAL005C	-
000	YAR009C	-
000	YAR010C	-
000	YBL002W	-
000	YBL005W	-
000	YBL005W-A	-
000	YBL072C	-
000	YBL101W-B	-
000	YBR012W-A	-
000	YBR012W-B	-
000	YBR031W	-
000	YBR078W	-
000	YBR112C	-
000	YBR118W	-
000	YBR286W	-
000	YCL019W	-
000	YCR012w	-
000	YCR013C	-
000	YDL055C	-
000	YDL058W	-
000	YDL061C	-
000	YDL081C	-
000	YDL130W	-
000	YDL184C	-
000	YDL228c	-
000	YDR012W	-
000	YDR033w	-
000	YDR050C	-
000	YDR077W	-
000	YDR133C	-
000	YDR134C	-
000	YDR154C	-
000	YDR155C	-
000	YDR342C	-
000	YDR343C	-
000	YDR366C	-
000	YDR382W	-
000	YDR385W	-
000	YDR418W	-
000	YEL034w	-
000	YEL054c	-
000	YER131w	-
000	YER138c	-
000	YER160c	-
000	YER177w	-
000	YFL-TyB	-
000	YFL001W	-
000	YFL014W	-
000	YGL008C	-
000	YGL031C	-
000	YGL102C	-
000	YGL123W	-
000	YGL135W	-
000	YGL189C	-
000	YGR027C	-
000	YGR192C	-
000	YGR214W	-
000	YGR279C	-
000	YHL001W	-
000	YHL015W	-
000	YHL033C	-
000	YHR076W	-
000	YHR078W	-
000	YHR085W	-
000	YHR099W	-
000	YHR174W	-
000	YHR216W	-
000	YIL051C	-
000	YIL078W	-
000	YJL052W	-
000	YJL138C	-
000	YJL190C	-
000	YJR009C	-
000	YJR026W	-
000	YJR027W	-
000	YJR028W	-
000	YJR029W	-
000	YJR047C	-
000	YJR121W	-
000	YJR123W	-
000	YJR145C	-
000	YKL001C	-
000	YKL006W	-
000	YKL056C	-
000	YKL060C	-
000	YKL081W	-
000	YKL097W-A	-
000	YKL152C	-
000	YKL153W	-
000	YKL164C	-
000	YKR057W	-
000	YKR059W	-
000	YLL024c	-
000	YLL039c	-
000	YLL045c	-
000	YLR029c	-
000	YLR044c	-
000	YLR048w	-
000	YLR058c	-
000	YLR062C	-
000	YLR075w	-
000	YLR076C	-
000	YLR109W	-
000	YLR110C	-
000	YLR167W	-
000	YLR249W	-
000	YLR264W	-
000	YLR286C	-
000	YLR304C	-
000	YLR325C	-
000	YLR339C	-
000	YLR340W	-
000	YLR388W	-
000	YLR441C	-
000	YML028W	-
000	YML040W	-
000	YML045W	-
000	YML063W	-
000	YMR046C	-
000	YMR051C	-
000	YMR121C	-
000	YMR186W	-
000	YMR205C	-
000	YMR303C	-
000	YMR312W	-
000	YNL031C	-
000	YNL055C	-
000	YNL067W	-
000	YNL069C	-
000	YNL119W	-
000	YNL209W	-
000	YNL271C	-
000	YOL039W	-
000	YOL040C	-
000	YOL086C	-
000	YOL109W	-
000	YOR063W	-
000	YOR133W	-
000	YOR309C	-
000	YOR369C	-
000	YPL082C	-
000	YPL131W	-
000	YPL142C	-
000	YPL220W	-
000	YPL240C	-
000	YPR080W	-
000	YPR102C	-
000	YPR132W	-
000	YPR149W	-
000	YAR009C	-
000	YDL184C	-
001	YAL026C	-
001	YBL015W	-
001	YBL045C	-
001	YBL064C	-
001	YBL099W	-
001	YBR031W	+
001	YBR054W	-
001	YBR067C	-
001	YBR072W	-
001	YBR116C	-
001	YBR117C	-
001	YBR139W	-
001	YBR145W	-
001	YBR147W	-
001	YBR149W	-
001	YBR169C	-
001	YCR013C	-
001	YCR021c	-
001	YDL004W	-
001	YDL022w	-
001	YDL130W	+
001	YDL204w	-
001	YDR012W	+
001	YDR033w	-
001	YDR070c	-
001	YDR171W	-
001	YDR342C	-
001	YDR343C	-
001	YDR382W	+
001	YDR418W	+
001	YDR513W	-
001	YDR529C	-
001	YEL011w	-
001	YEL026w	+
001	YEL054c	+
001	YER067w	-
001	YER150w	-
001	YFL014W	-
001	YFR033C	-
001	YFR053C	-
001	YGL008C	+
001	YGL037C	-
001	YGL049C	-
001	YGL123W	+
001	YGL135W	+
001	YGL187C	-
001	YGL191W	-
001	YGR008C	-
001	YGR043C	-
001	YGR085C	+
001	YGR086C	-
001	YGR088W	-
001	YGR214W	+
001	YGR236C	-
001	YGR248W	-
001	YGR256W	-
001	YHL001W	+
001	YHL015W	+
001	YHL021C	-
001	YHL033C	+
001	YHR051W	-
001	YHR087W	-
001	YHR096C	-
001	YHR216W	+
001	YIL033C	-
001	YIL125W	-
001	YJL029C	-
001	YJL052W	-
001	YJL177W	+
001	YJL190C	+
001	YJR073C	-
001	YJR121W	-
001	YJR123W	+
001	YKL026C	-
001	YKL067W	-
001	YKL081W	+
001	YKL085W	-
001	YKL163W	-
001	YKL193C	-
001	YKL217W	-
001	YKR059W	+
001	YKR097W	-
001	YLL026w	-
001	YLL041c	-
001	YLL045c	+
001	YLR029c	+
001	YLR044c	+
001	YLR048w	+
001	YLR062C	+
001	YLR076C	+
001	YLR109W	-
001	YLR178C	-
001	YLR198C	+
001	YLR257W	-
001	YLR258W	-
001	YLR259C	-
001	YLR264W	+
001	YLR286C	+
001	YLR304C	-
001	YLR325C	+
001	YLR327C	-
001	YLR339C	+
001	YLR340W	+
001	YLR377C	-
001	YLR388W	+
001	YLR432W	+
001	YML063W	+
001	YML100W	-
001	YML128C	-
001	YMR051C	+
001	YMR105C	-
001	YMR121C	+
001	YMR170C	-
001	YMR186W	-
001	YMR250W	-
001	YMR297W	-
001	YNL036W	-
001	YNL052W	-
001	YNL055C	-
001	YNL119W	+
001	YNL160W	-
001	YNL194C	-
001	YNL200C	-
001	YNL301C	+
001	YNL336W	-
001	YNR001C	-
001	YOL120C	+
001	YOR027W	-
001	YOL040C	+
001	YOL053C	-
001	YOR133W	+
001	YOR215C	-
001	YOR261C	-
001	YOR309C	+
001	YOR374W	-
001	YPL142C	+
001	YPL220W	+
001	YPL240C	-
001	YPL262W	-
001	YPR020W	-
001	YPR074C	+
001	YPR149W	-
001	YDR258C	-
002	YAL012W	+
002	YAL060W	+
002	YAR009C	-
002	YAR015W	+
002	YAR071W	+
002	YBL002W	+
002	YBL005W	-
002	YBL015W	+
002	YBL030C	+
002	YBL045C	+
002	YBL099W	+
002	YBR025C	+
002	YBR069C	+
002	YBR072W	+
002	YBR093C	+
002	YBR118W	+
002	YBR263W	+
002	YBR283C	+
002	YBR287W	+
002	YCR013C	+
002	YCR021c	+
002	YCR034w	+
002	YDL084w	+
002	YDL100c	+
002	YDL136w	-
002	YDL248w	+
002	YDR077W	+
002	YDR172W	+
002	YDR454C	+
002	YDR456W	+
002	YDR502C	+
002	YEL002c	+
002	YEL009c	+
002	YEL026w	+
002	YER003c	+
002	YER026c	+
002	YER165w	+
002	YFL045C	+
002	YFL066C	+
002	YFR044C	+
002	YGL008C	+
002	YGL012W	+
002	YGL031C	-
002	YGL103W	-
002	YGL189C	-
002	YGL200C	+
002	YGL202W	+
002	YGL225W	+
002	YGR061C	+
002	YGR083C	+
002	YGR085C	+
002	YGR106C	+
002	YGR138C	+
002	YGR148C	-
002	YGR211W	+
002	YGR214W	-
002	YGR227W	+
002	YGR229C	+
002	YGR231C	+
002	YGR233C	+
002	YGR260W	+
002	YHL015W	-
002	YHL033C	+
002	YHR025W	+
002	YHR027C	+
002	YHR029C	+
002	YHR031C	+
002	YHR033W	+
002	YHR076W	-
002	YHR078W	-
002	YHR085W	-
002	YHR094C	+
002	YHR096C	+
002	YHR143W	+
002	YHR188C	+
002	YHR190W	+
002	YHR203C	-
002	YHR216W	+
002	YIL092W	-
002	YIL118W	+
002	YIL162W	+
002	YJL048C	+
002	YJL052W	-
002	YJL062W	+
002	YJL121C	+
002	YJL177W	-
002	YJL212C	+
002	YJR015W	+
002	YJR021C	-
002	YJR023C	-
002	YJR025C	-
002	YJR105W	+
002	YJR123W	-
002	YJR145C	-
002	YKL006BC	-
002	YKL006W	-
002	YKL035W	+
002	YKL039W	+
002	YKL134C	+
002	YKL152C	-
002	YKL164C	+
002	YKL217W	+
002	YKR097W	+
002	YLL045c	-
002	YLR027c	+
002	YLR048w	+
002	YLR058c	-
002	YLR062C	-
002	YLR076C	+
002	YLR109W	-
002	YLR110C	-
002	YLR134w	-
002	YLR190W	+
002	YLR192C	+
002	YLR198C	+
002	YLR216C	+
002	YLR249W	-
002	YLR256W	-
002	YLR259C	-
002	YLR264W	+
002	YLR286C	+
002	YLR355C	-
002	YLR388W	+
002	YLR432W	+
002	YLR441C	-
002	YML063W	-
002	YML106W	+
002	YMR046C	-
002	YMR149W	+
002	YMR186W	-
002	YMR203W	+
002	YMR205C	-
002	YNL067W	-
002	YNL069C	-
002	YNL104C	+
002	YNL119W	-
002	YNL178W	-
002	YNL197C	+
002	YNR021W	-
002	YOR002W	+
002	YOL039W	-
002	YOL040C	-
002	YOL086C	-
002	YOR063W	-
002	YOR096W	+
002	YOR247W	-
002	YOR248W	+
002	YOR301W	+
002	YPL049C	+
002	YPL053C	+
002	YPL131W	-
002	YPL220W	-
002	YPL262W	+
002	YPR041W	+
002	YPR102C	-
002	YPR132W	-
002	YPR163C	+
002	YPR204W	-
002	YDL184C	-
003	YBR218C	-
003	YAL034C	-
003	YBL015W	-
003	YBL113C	+
003	YBR162C	+
003	YCL030c	+
003	YCR021c	-
003	YDL058W	-
003	YDL126C	+
003	YDL130W	+
003	YDL184C	+
003	YDL229W	-
003	YDR050C	+
003	YDR224C	+
003	YDR264C	+
003	YDR342C	+
003	YDR366C	+
003	YDR382W	+
003	YDR418W	+
003	YEL055c	-
003	YFL014W	+
003	YFL062W	+
003	YFL067W	-
003	YFR002W	-
003	YFR053C	+
003	YGL102C	+
003	YGL103W	-
003	YGR027C	+
003	YGR094W	-
003	YGR124W	-
003	YGR148C	-
003	YGR179C	-
003	YGR214W	-
003	YGR259C	+
003	YGR279C	+
003	YGR295C	+
003	YHL001W	+
003	YHL015W	+
003	YHL033C	+
003	YHL035C	-
003	YHL050C	-
003	YHR076W	+
003	YHR078W	+
003	YHR096C	-
003	YHR146W	-
003	YHR148W	-
003	YHR203C	-
003	YIL043C	+
003	YIL051C	+
003	YIL078W	-
003	YIL092W	-
003	YIL105C	-
003	YIR006C	-
003	YJL017W	-
003	YJL029C	-
003	YJL034W	-
003	YJL052W	+
003	YJL136C	+
003	YJL138C	+
003	YJL158C	+
003	YJL177W	-
003	YJL182C	-
003	YJL190C	+
003	YJR021C	+
003	YJR077C	+
003	YJR086W	+
003	YJR104C	+
003	YJR110W	-
003	YJR115W	-
003	YJR121W	-
003	YJR123W	-
003	YJR145C	-
003	YKL001C	-
003	YKL006BC	+
003	YKL065C	+
003	YKL067W	+
003	YKL080W	-
003	YKL210W	+
003	YKR057W	+
003	YKR059W	+
003	YKR097W	-
003	YLL039c	+
003	YLL041c	+
003	YLL044W	-
003	YLL045c	+
003	YLR044c	+
003	YLR076C	+
003	YLR109W	-
003	YLR110C	+
003	YLR134w	-
003	YLR150w	+
003	YLR153c	-
003	YLR264W	+
003	YLR294C	+
003	YLR300W	+
003	YLR339C	-
003	YLR340W	+
003	YLR355C	-
003	YLR377C	-
003	YLR388W	+
003	YML045W	+
003	YMR046C	+
003	YMR051C	+
003	YMR083W	-
003	YMR121C	+
003	YMR205C	+
003	YMR246W	-
003	YNL055C	+
003	YNL067W	+
003	YNR030W	+
003	YNR036C	+
003	YOL120C	+
003	YOL039W	+
003	YOL040C	-
003	YOL061W	-
003	YOL109W	-
003	YOR142W	+
003	YOR270C	+
003	YOR309C	-
003	YPL046C	+
003	YPL072W	+
003	YPL131W	-
003	YPL142C	+
003	YPL204W	+
003	YPL234C	+
003	YPR110C	-
003	YPR113W	+
003	YPR204W	-
004	YBR218C	-
004	YAL005C	-
004	YAL012W	+
004	YAR009C	-
004	YBL015W	-
004	YBL099W	-
004	YBL101W-B	-
004	YBR112C	-
004	YBR116C	-
004	YBR118W	-
004	YBR181C	-
004	YBR283C	+
004	YCL040w	+
004	YCLX09W	-
004	YCR013C	-
004	YCR021c	-
004	YDL058W	-
004	YDL081C	+
